

*******************************************************************************
Ephemeris / WWW_USER Tue Mar 19 06:44:56 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1996-Mar-20 00:00:00.0000 TDB
Stop  time      : A.D. 1996-Mar-22 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450162.545138889, A.D. 1996-Mar-20 01:05:00.0000, -1.489933744432327E+08,  6.039199450568259E+05, -3.890872923210554E+02, -6.061593894019658E-01, -2.991255544119821E+01,  8.857144191907196E-04,
2450162.545833333, A.D. 1996-Mar-20 01:06:00.0000, -1.489934108019730E+08,  6.021251916950125E+05, -3.890341484540259E+02, -6.057986177543081E-01, -2.991255661852110E+01,  8.857478253183615E-04,
2450162.546527778, A.D. 1996-Mar-20 01:07:00.0000, -1.489934471390669E+08,  6.003304382626999E+05, -3.889810025841871E+02, -6.054378463073067E-01, -2.991255779117771E+01,  8.857811988978170E-04,
2450162.547222222, A.D. 1996-Mar-20 01:08:00.0000, -1.489934834545145E+08,  5.985356847601633E+05, -3.889278547105496E+02, -6.050770750610736E-01, -2.991255895916806E+01,  8.858145399202044E-04,
2450162.547916667, A.D. 1996-Mar-20 01:09:00.0000, -1.489935197483159E+08,  5.967409311876920E+05, -3.888747048396326E+02, -6.047163040157214E-01, -2.991256012249216E+01,  8.858478483926291E-04,
2450162.548611111, A.D. 1996-Mar-20 01:10:00.0000, -1.489935560204710E+08,  5.949461775455599E+05, -3.888215529704466E+02, -6.043555331713626E-01, -2.991256128115007E+01,  8.858811243150910E-04,
2450162.549305555, A.D. 1996-Mar-20 01:11:00.0000, -1.489935922709799E+08,  5.931514238340453E+05, -3.887683991050581E+02, -6.039947625281094E-01, -2.991256243514179E+01,  8.859143676804848E-04,
2450162.550000000, A.D. 1996-Mar-20 01:12:00.0000, -1.489936284998425E+08,  5.913566700534381E+05, -3.887152432472212E+02, -6.036339920860739E-01, -2.991256358446738E+01,  8.859475784994686E-04,
2450162.550694444, A.D. 1996-Mar-20 01:13:00.0000, -1.489936647070589E+08,  5.895619162040021E+05, -3.886620853959466E+02, -6.032732218453701E-01, -2.991256472912684E+01,  8.859807567667133E-04,
2450162.551388889, A.D. 1996-Mar-20 01:14:00.0000, -1.489937008926291E+08,  5.877671622860332E+05, -3.886089255553670E+02, -6.029124518061090E-01, -2.991256586912022E+01,  8.860139024857716E-04,
2450162.552083333, A.D. 1996-Mar-20 01:15:00.0000, -1.489937370565531E+08,  5.859724082998035E+05, -3.885557637281599E+02, -6.025516819684038E-01, -2.991256700444755E+01,  8.860470156601963E-04,
2450162.552777778, A.D. 1996-Mar-20 01:16:00.0000, -1.489937731988310E+08,  5.841776542455920E+05, -3.885025999154022E+02, -6.021909123323662E-01, -2.991256813510885E+01,  8.860800962757764E-04,
2450162.553472222, A.D. 1996-Mar-20 01:17:00.0000, -1.489938093194626E+08,  5.823829001236835E+05, -3.884494341187528E+02, -6.018301428981092E-01, -2.991256926110415E+01,  8.861131443502757E-04,
2450162.554166667, A.D. 1996-Mar-20 01:18:00.0000, -1.489938454184482E+08,  5.805881459343535E+05, -3.883962663379498E+02, -6.014693736657455E-01, -2.991257038243349E+01,  8.861461598783649E-04,
2450162.554861111, A.D. 1996-Mar-20 01:19:00.0000, -1.489938814957874E+08,  5.787933916778847E+05, -3.883430965799198E+02, -6.011086046353870E-01, -2.991257149909690E+01,  8.861791428564914E-04,
2450162.555555556, A.D. 1996-Mar-20 01:20:00.0000, -1.489939175514807E+08,  5.769986373545555E+05, -3.882899248417816E+02, -6.007478358071461E-01, -2.991257261109439E+01,  8.862120932864315E-04,
2450162.556250000, A.D. 1996-Mar-20 01:21:00.0000, -1.489939535855278E+08,  5.752038829646436E+05, -3.882367511279881E+02, -6.003870671811341E-01, -2.991257371842600E+01,  8.862450111699616E-04,
2450162.556944444, A.D. 1996-Mar-20 01:22:00.0000, -1.489939895979288E+08,  5.734091285084358E+05, -3.881835754402273E+02, -6.000262987574657E-01, -2.991257482109177E+01,  8.862778965106344E-04,
2450162.557638889, A.D. 1996-Mar-20 01:23:00.0000, -1.489940255886836E+08,  5.716143739862079E+05, -3.881303977815260E+02, -5.996655305362527E-01, -2.991257591909173E+01,  8.863107493066735E-04,
