

*******************************************************************************
Ephemeris / WWW_USER Tue Mar 19 06:35:43 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1996-Jan-04 00:00:00.0000 TDB
Stop  time      : A.D. 1996-Jan-06 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450087.329166667, A.D. 1996-Jan-04 19:54:00.0000, -3.510555563251365E+07,  1.432464136375217E+08, -3.160345051801205E+04, -3.037397106267544E+01, -7.256855747856073E+00, -2.961991024290667E-02,
2450087.329861111, A.D. 1996-Jan-04 19:55:00.0000, -3.510737806797393E+07,  1.432459782111846E+08, -3.160522735569626E+04, -3.037387760903329E+01, -7.257355486558687E+00, -2.960801205200836E-02,
2450087.330555555, A.D. 1996-Jan-04 19:56:00.0000, -3.510920049782623E+07,  1.432455427548633E+08, -3.160700347945094E+04, -3.037378413015336E+01, -7.257855222931451E+00, -2.959611324427858E-02,
2450087.331250000, A.D. 1996-Jan-04 19:57:00.0000, -3.511102292206905E+07,  1.432451072685579E+08, -3.160877888926864E+04, -3.037369062603586E+01, -7.258354956971605E+00, -2.958421381995091E-02,
2450087.331944444, A.D. 1996-Jan-04 19:58:00.0000, -3.511284534070085E+07,  1.432446717522686E+08, -3.161055358509719E+04, -3.037359709668101E+01, -7.258854688676384E+00, -2.957231377925851E-02,
2450087.332638889, A.D. 1996-Jan-04 19:59:00.0000, -3.511466775372015E+07,  1.432442362059953E+08, -3.161232756691426E+04, -3.037350354208900E+01, -7.259354418043024E+00, -2.956041312243851E-02,
2450087.333333333, A.D. 1996-Jan-04 20:00:00.0000, -3.511649016112540E+07,  1.432438006297384E+08, -3.161410083465278E+04, -3.037340996226003E+01, -7.259854145068767E+00, -2.954851184972185E-02,
2450087.334027778, A.D. 1996-Jan-04 20:01:00.0000, -3.511831256291510E+07,  1.432433650234980E+08, -3.161587338832766E+04, -3.037331635719431E+01, -7.260353869750845E+00, -2.953660996134477E-02,
2450087.334722222, A.D. 1996-Jan-04 20:02:00.0000, -3.512013495908776E+07,  1.432429293872741E+08, -3.161764522784203E+04, -3.037322272689205E+01, -7.260853592086499E+00, -2.952470745754088E-02,
2450087.335416667, A.D. 1996-Jan-04 20:03:00.0000, -3.512195734964183E+07,  1.432424937210670E+08, -3.161941635321081E+04, -3.037312907135344E+01, -7.261353312072967E+00, -2.951280433854464E-02,
2450087.336111111, A.D. 1996-Jan-04 20:04:00.0000, -3.512377973457582E+07,  1.432420580248767E+08, -3.162118676435202E+04, -3.037303539057867E+01, -7.261853029707485E+00, -2.950090060459010E-02,
2450087.336805556, A.D. 1996-Jan-04 20:05:00.0000, -3.512560211388819E+07,  1.432416222987034E+08, -3.162295646127313E+04, -3.037294168456799E+01, -7.262352744987291E+00, -2.948899625591084E-02,
2450087.337500000, A.D. 1996-Jan-04 20:06:00.0000, -3.512742448757746E+07,  1.432411865425473E+08, -3.162472544389218E+04, -3.037284795332156E+01, -7.262852457909622E+00, -2.947709129274312E-02,
2450087.338194444, A.D. 1996-Jan-04 20:07:00.0000, -3.512924685564209E+07,  1.432407507564085E+08, -3.162649371220917E+04, -3.037275419683962E+01, -7.263352168471717E+00, -2.946518571532009E-02,
2450087.338888889, A.D. 1996-Jan-04 20:08:00.0000, -3.513106921808057E+07,  1.432403149402872E+08, -3.162826126617193E+04, -3.037266041512235E+01, -7.263851876670811E+00, -2.945327952387666E-02,
2450087.339583333, A.D. 1996-Jan-04 20:09:00.0000, -3.513289157489140E+07,  1.432398790941834E+08, -3.163002810573578E+04, -3.037256660816997E+01, -7.264351582504145E+00, -2.944137271864644E-02,
2450087.340277778, A.D. 1996-Jan-04 20:10:00.0000, -3.513471392607304E+07,  1.432394432180973E+08, -3.163179423087835E+04, -3.037247277598268E+01, -7.264851285968955E+00, -2.942946529986346E-02,
2450087.340972222, A.D. 1996-Jan-04 20:11:00.0000, -3.513653627162401E+07,  1.432390073120291E+08, -3.163355964156985E+04, -3.037237891856068E+01, -7.265350987062480E+00, -2.941755726776218E-02,
2450087.341666667, A.D. 1996-Jan-04 20:12:00.0000, -3.513835861154277E+07,  1.432385713759789E+08, -3.163532433774322E+04, -3.037228503590420E+01, -7.265850685781956E+00, -2.940564862257977E-02,
2450087.342361111, A.D. 1996-Jan-04 20:13:00.0000, -3.514018094582782E+07,  1.432381354099469E+08, -3.163708831938356E+04, -3.037219112801342E+01, -7.266350382124623E+00, -2.939373936454581E-02,
2450087.343055556, A.D. 1996-Jan-04 20:14:00.0000, -3.514200327447762E+07,  1.432376994139331E+08, -3.163885158646107E+04, -3.037209719488855E+01, -7.266850076087714E+00, -2.938182949389834E-02,
2450087.343750000, A.D. 1996-Jan-04 20:15:00.0000, -3.514382559749070E+07,  1.432372633879378E+08, -3.164061413890868E+04, -3.037200323652982E+01, -7.267349767668470E+00, -2.936991901087049E-02,
2450087.344444444, A.D. 1996-Jan-04 20:16:00.0000, -3.514564791486552E+07,  1.432368273319611E+08, -3.164237597672641E+04, -3.037190925293742E+01, -7.267849456864132E+00, -2.935800791569720E-02,
2450087.345138889, A.D. 1996-Jan-04 20:17:00.0000, -3.514747022660054E+07,  1.432363912460030E+08, -3.164413709983975E+04, -3.037181524411156E+01, -7.268349143671934E+00, -2.934609620861206E-02,
2450087.345833333, A.D. 1996-Jan-04 20:18:00.0000, -3.514929253269429E+07,  1.432359551300639E+08, -3.164589750824869E+04, -3.037172121005246E+01, -7.268848828089114E+00, -2.933418388984954E-02,
2450087.346527778, A.D. 1996-Jan-04 20:19:00.0000, -3.515111483314524E+07,  1.432355189841437E+08, -3.164765720190108E+04, -3.037162715076031E+01, -7.269348510112910E+00, -2.932227095964546E-02,
2450087.347222222, A.D. 1996-Jan-04 20:20:00.0000, -3.515293712795188E+07,  1.432350828082427E+08, -3.164941618075967E+04, -3.037153306623534E+01, -7.269848189740559E+00, -2.931035741823251E-02,
2450087.347916667, A.D. 1996-Jan-04 20:21:00.0000, -3.515475941711269E+07,  1.432346466023610E+08, -3.165117444479465E+04, -3.037143895647774E+01, -7.270347866969304E+00, -2.929844326584563E-02,
2450087.348611111, A.D. 1996-Jan-04 20:22:00.0000, -3.515658170062616E+07,  1.432342103664987E+08, -3.165293199393898E+04, -3.037134482148772E+01, -7.270847541796376E+00, -2.928652850272018E-02,
2450087.349305556, A.D. 1996-Jan-04 20:23:00.0000, -3.515840397849076E+07,  1.432337741006560E+08, -3.165468882818520E+04, -3.037125066126550E+01, -7.271347214219022E+00, -2.927461312908930E-02,
2450087.350000000, A.D. 1996-Jan-04 20:24:00.0000, -3.516022625070500E+07,  1.432333378048330E+08, -3.165644494749606E+04, -3.037115647581130E+01, -7.271846884234470E+00, -2.926269714518837E-02,
2450087.350694444, A.D. 1996-Jan-04 20:25:00.0000, -3.516204851726735E+07,  1.432329014790299E+08, -3.165820035184175E+04, -3.037106226512532E+01, -7.272346551839964E+00, -2.925078055125097E-02,
2450087.351388889, A.D. 1996-Jan-04 20:26:00.0000, -3.516387077817632E+07,  1.432324651232469E+08, -3.165995504115522E+04, -3.037096802920776E+01, -7.272846217032740E+00, -2.923886334751336E-02,
2450087.352083333, A.D. 1996-Jan-04 20:27:00.0000, -3.516569303343035E+07,  1.432320287374839E+08, -3.166170901541412E+04, -3.037087376805884E+01, -7.273345879810038E+00, -2.922694553420913E-02,
2450087.352777778, A.D. 1996-Jan-04 20:28:00.0000, -3.516751528302798E+07,  1.432315923217413E+08, -3.166346227461100E+04, -3.037077948167878E+01, -7.273845540169094E+00, -2.921502711157187E-02,
2450087.353472222, A.D. 1996-Jan-04 20:29:00.0000, -3.516933752696765E+07,  1.432311558760192E+08, -3.166521481866390E+04, -3.037068517006778E+01, -7.274345198107149E+00, -2.920310807983562E-02,
2450087.354166667, A.D. 1996-Jan-04 20:30:00.0000, -3.517115976524787E+07,  1.432307194003176E+08, -3.166696664757282E+04, -3.037059083322606E+01, -7.274844853621438E+00, -2.919118843923751E-02,
2450087.354861111, A.D. 1996-Jan-04 20:31:00.0000, -3.517298199786714E+07,  1.432302828946368E+08, -3.166871776127070E+04, -3.037049647115383E+01, -7.275344506709200E+00, -2.917926819001071E-02,
2450087.355555556, A.D. 1996-Jan-04 20:32:00.0000, -3.517480422482391E+07,  1.432298463589769E+08, -3.167046815974265E+04, -3.037040208385130E+01, -7.275844157367674E+00, -2.916734733238924E-02,
2450087.356250000, A.D. 1996-Jan-04 20:33:00.0000, -3.517662644611670E+07,  1.432294097933380E+08, -3.167221784292907E+04, -3.037030767131869E+01, -7.276343805594101E+00, -2.915542586660802E-02,
2450087.356944445, A.D. 1996-Jan-04 20:34:00.0000, -3.517844866174398E+07,  1.432289731977202E+08, -3.167396681083739E+04, -3.037021323355620E+01, -7.276843451385715E+00, -2.914350379290109E-02,
2450087.357638889, A.D. 1996-Jan-04 20:35:00.0000, -3.518027087170421E+07,  1.432285365721239E+08, -3.167571506338567E+04, -3.037011877056405E+01, -7.277343094739755E+00, -2.913158111150427E-02,
2450087.358333333, A.D. 1996-Jan-04 20:36:00.0000, -3.518209307599593E+07,  1.432280999165489E+08, -3.167746260054410E+04, -3.037002428234247E+01, -7.277842735653461E+00, -2.911965782265069E-02,
2450087.359027778, A.D. 1996-Jan-04 20:37:00.0000, -3.518391527461759E+07,  1.432276632309956E+08, -3.167920942230523E+04, -3.036992976889166E+01, -7.278342374124071E+00, -2.910773392657706E-02,
2450087.359722222, A.D. 1996-Jan-04 20:38:00.0000, -3.518573746756769E+07,  1.432272265154641E+08, -3.168095552860945E+04, -3.036983523021183E+01, -7.278842010148822E+00, -2.909580942351608E-02,
2450087.360416667, A.D. 1996-Jan-04 20:39:00.0000, -3.518755965484472E+07,  1.432267897699544E+08, -3.168270091941953E+04, -3.036974066630319E+01, -7.279341643724955E+00, -2.908388431370312E-02,
2450087.361111111, A.D. 1996-Jan-04 20:40:00.0000, -3.518938183644715E+07,  1.432263529944669E+08, -3.168444559472054E+04, -3.036964607716598E+01, -7.279841274849703E+00, -2.907195859737310E-02,
2450087.361805555, A.D. 1996-Jan-04 20:41:00.0000, -3.519120401237347E+07,  1.432259161890015E+08, -3.168618955443799E+04, -3.036955146280039E+01, -7.280340903520312E+00, -2.906003227475784E-02,
2450087.362500000, A.D. 1996-Jan-04 20:42:00.0000, -3.519302618262217E+07,  1.432254793535585E+08, -3.168793279857188E+04, -3.036945682320665E+01, -7.280840529734015E+00, -2.904810534609714E-02,
2450087.363194444, A.D. 1996-Jan-04 20:43:00.0000, -3.519484834719175E+07,  1.432250424881380E+08, -3.168967532707751E+04, -3.036936215838498E+01, -7.281340153488055E+00, -2.903617781162060E-02,
2450087.363888889, A.D. 1996-Jan-04 20:44:00.0000, -3.519667050608068E+07,  1.432246055927401E+08, -3.169141713990271E+04, -3.036926746833559E+01, -7.281839774779664E+00, -2.902424967156536E-02,
2450087.364583333, A.D. 1996-Jan-04 20:45:00.0000, -3.519849265928745E+07,  1.432241686673651E+08, -3.169315823701769E+04, -3.036917275305869E+01, -7.282339393606088E+00, -2.901232092616635E-02,
2450087.365277778, A.D. 1996-Jan-04 20:46:00.0000, -3.520031480681054E+07,  1.432237317120129E+08, -3.169489861839265E+04, -3.036907801255451E+01, -7.282839009964561E+00, -2.900039157565715E-02,
2450087.365972222, A.D. 1996-Jan-04 20:47:00.0000, -3.520213694864845E+07,  1.432232947266839E+08, -3.169663828400522E+04, -3.036898324682326E+01, -7.283338623852321E+00, -2.898846162027313E-02,
2450087.366666667, A.D. 1996-Jan-04 20:48:00.0000, -3.520395908479965E+07,  1.432228577113781E+08, -3.169837723378837E+04, -3.036888845586515E+01, -7.283838235266612E+00, -2.897653106024745E-02,
2450087.367361111, A.D. 1996-Jan-04 20:49:00.0000, -3.520578121526264E+07,  1.432224206660957E+08, -3.170011546771228E+04, -3.036879363968041E+01, -7.284337844204667E+00, -2.896459989581768E-02,
2450087.368055556, A.D. 1996-Jan-04 20:50:00.0000, -3.520760334003591E+07,  1.432219835908369E+08, -3.170185298575461E+04, -3.036869879826926E+01, -7.284837450663726E+00, -2.895266812721697E-02,
2450087.368750000, A.D. 1996-Jan-04 20:51:00.0000, -3.520942545911793E+07,  1.432215464856017E+08, -3.170358978787810E+04, -3.036860393163192E+01, -7.285337054641031E+00, -2.894073575467804E-02,
2450087.369444444, A.D. 1996-Jan-04 20:52:00.0000, -3.521124757250720E+07,  1.432211093503904E+08, -3.170532587403059E+04, -3.036850903976858E+01, -7.285836656133816E+00, -2.892880277843890E-02,
2450087.370138889, A.D. 1996-Jan-04 20:53:00.0000, -3.521306968020220E+07,  1.432206721852030E+08, -3.170706124418974E+04, -3.036841412267950E+01, -7.286336255139325E+00, -2.891686919873271E-02,
2450087.370833333, A.D. 1996-Jan-04 20:54:00.0000, -3.521489178220142E+07,  1.432202349900398E+08, -3.170879589832574E+04, -3.036831918036487E+01, -7.286835851654791E+00, -2.890493501579527E-02,
2450087.371527778, A.D. 1996-Jan-04 20:55:00.0000, -3.521671387850334E+07,  1.432197977649009E+08, -3.171052983638644E+04, -3.036822421282493E+01, -7.287335445677458E+00, -2.889300022985886E-02,
2450087.372222222, A.D. 1996-Jan-04 20:56:00.0000, -3.521853596910645E+07,  1.432193605097864E+08, -3.171226305834204E+04, -3.036812922005989E+01, -7.287835037204563E+00, -2.888106484115971E-02,
2450087.372916667, A.D. 1996-Jan-04 20:57:00.0000, -3.522035805400924E+07,  1.432189232246965E+08, -3.171399556416273E+04, -3.036803420206996E+01, -7.288334626233343E+00, -2.886912884993453E-02,
2450087.373611111, A.D. 1996-Jan-04 20:58:00.0000, -3.522218013321020E+07,  1.432184859096313E+08, -3.171572735378891E+04, -3.036793915885539E+01, -7.288834212761039E+00, -2.885719225641470E-02,
2450087.374305556, A.D. 1996-Jan-04 20:59:00.0000, -3.522400220670781E+07,  1.432180485645910E+08, -3.171745842721313E+04, -3.036784409041637E+01, -7.289333796784891E+00, -2.884525506083646E-02,
2450087.375000000, A.D. 1996-Jan-04 21:00:00.0000, -3.522582427450054E+07,  1.432176111895757E+08, -3.171918878439069E+04, -3.036774899675314E+01, -7.289833378302134E+00, -2.883331726343519E-02,
2450087.375694444, A.D. 1996-Jan-04 21:01:00.0000, -3.522764633658691E+07,  1.432171737845856E+08, -3.172091842526942E+04, -3.036765387786591E+01, -7.290332957310012E+00, -2.882137886444447E-02,
2450087.376388889, A.D. 1996-Jan-04 21:02:00.0000, -3.522946839296538E+07,  1.432167363496209E+08, -3.172264734983444E+04, -3.036755873375491E+01, -7.290832533805760E+00, -2.880943986410012E-02,
2450087.377083333, A.D. 1996-Jan-04 21:03:00.0000, -3.523129044363446E+07,  1.432162988846816E+08, -3.172437555803359E+04, -3.036746356442036E+01, -7.291332107786621E+00, -2.879750026263617E-02,
2450087.377777778, A.D. 1996-Jan-04 21:04:00.0000, -3.523311248859260E+07,  1.432158613897680E+08, -3.172610304984450E+04, -3.036736836986249E+01, -7.291831679249830E+00, -2.878556006028754E-02,
2450087.378472222, A.D. 1996-Jan-04 21:05:00.0000, -3.523493452783833E+07,  1.432154238648802E+08, -3.172782982524484E+04, -3.036727315008151E+01, -7.292331248192626E+00, -2.877361925729094E-02,
2450087.379166667, A.D. 1996-Jan-04 21:06:00.0000, -3.523675656137012E+07,  1.432149863100183E+08, -3.172955588416010E+04, -3.036717790507765E+01, -7.292830814612250E+00, -2.876167785387906E-02,
2450087.379861111, A.D. 1996-Jan-04 21:07:00.0000, -3.523857858918644E+07,  1.432145487251824E+08, -3.173128122657537E+04, -3.036708263485113E+01, -7.293330378505944E+00, -2.874973585028551E-02,
2450087.380555556, A.D. 1996-Jan-04 21:08:00.0000, -3.524040061128580E+07,  1.432141111103729E+08, -3.173300585243851E+04, -3.036698733940218E+01, -7.293829939870942E+00, -2.873779324674919E-02,
2450087.381250000, A.D. 1996-Jan-04 21:09:00.0000, -3.524222262766666E+07,  1.432136734655897E+08, -3.173472976174951E+04, -3.036689201873102E+01, -7.294329498704486E+00, -2.872585004350148E-02,
2450087.381944444, A.D. 1996-Jan-04 21:10:00.0000, -3.524404463832753E+07,  1.432132357908331E+08, -3.173645295443386E+04, -3.036679667283788E+01, -7.294829055003815E+00, -2.871390624077907E-02,
2450087.382638889, A.D. 1996-Jan-04 21:11:00.0000, -3.524586664326689E+07,  1.432127980861032E+08, -3.173817543049157E+04, -3.036670130172297E+01, -7.295328608766168E+00, -2.870196183881601E-02,
2450087.383333333, A.D. 1996-Jan-04 21:12:00.0000, -3.524768864248323E+07,  1.432123603514001E+08, -3.173989718984812E+04, -3.036660590538653E+01, -7.295828159988785E+00, -2.869001683784633E-02,
2450087.384027778, A.D. 1996-Jan-04 21:13:00.0000, -3.524951063597504E+07,  1.432119225867240E+08, -3.174161823248863E+04, -3.036651048382879E+01, -7.296327708668903E+00, -2.867807123810717E-02,
2450087.384722222, A.D. 1996-Jan-04 21:14:00.0000, -3.525133262374079E+07,  1.432114847920751E+08, -3.174333855838329E+04, -3.036641503704995E+01, -7.296827254803763E+00, -2.866612503983212E-02,
2450087.385416667, A.D. 1996-Jan-04 21:15:00.0000, -3.525315460577898E+07,  1.432110469674535E+08, -3.174505816749483E+04, -3.036631956505025E+01, -7.297326798390606E+00, -2.865417824325567E-02,
2450087.386111111, A.D. 1996-Jan-04 21:16:00.0000, -3.525497658208810E+07,  1.432106091128594E+08, -3.174677705976367E+04, -3.036622406782993E+01, -7.297826339426668E+00, -2.864223084861406E-02,
2450087.386805556, A.D. 1996-Jan-04 21:17:00.0000, -3.525679855266661E+07,  1.432101712282928E+08, -3.174849523518234E+04, -3.036612854538919E+01, -7.298325877909191E+00, -2.863028285614044E-02,
2450087.387500000, A.D. 1996-Jan-04 21:18:00.0000, -3.525862051751303E+07,  1.432097333137541E+08, -3.175021269369870E+04, -3.036603299772829E+01, -7.298825413835415E+00, -2.861833426607197E-02,
2450087.388194445, A.D. 1996-Jan-04 21:19:00.0000, -3.526044247662584E+07,  1.432092953692432E+08, -3.175192943529040E+04, -3.036593742484742E+01, -7.299324947202576E+00, -2.860638507864044E-02,
2450087.388888889, A.D. 1996-Jan-04 21:20:00.0000, -3.526226443000352E+07,  1.432088573947605E+08, -3.175364545989782E+04, -3.036584182674684E+01, -7.299824478007917E+00, -2.859443529408479E-02,
2450087.389583333, A.D. 1996-Jan-04 21:21:00.0000, -3.526408637764454E+07,  1.432084193903059E+08, -3.175536076749116E+04, -3.036574620342676E+01, -7.300324006248676E+00, -2.858248491263682E-02,
2450087.390277778, A.D. 1996-Jan-04 21:22:00.0000, -3.526590831954741E+07,  1.432079813558797E+08, -3.175707535806298E+04, -3.036565055488741E+01, -7.300823531922093E+00, -2.857053393453235E-02,
2450087.390972222, A.D. 1996-Jan-04 21:23:00.0000, -3.526773025571063E+07,  1.432075432914821E+08, -3.175878923156857E+04, -3.036555488112901E+01, -7.301323055025406E+00, -2.855858236000675E-02,
2450087.391666667, A.D. 1996-Jan-04 21:24:00.0000, -3.526955218613265E+07,  1.432071051971132E+08, -3.176050238794088E+04, -3.036545918215181E+01, -7.301822575555857E+00, -2.854663018929537E-02,
2450087.392361111, A.D. 1996-Jan-04 21:25:00.0000, -3.527137411081199E+07,  1.432066670727731E+08, -3.176221482716501E+04, -3.036536345795603E+01, -7.302322093510685E+00, -2.853467742263227E-02,
2450087.393055555, A.D. 1996-Jan-04 21:26:00.0000, -3.527319602974711E+07,  1.432062289184620E+08, -3.176392654921860E+04, -3.036526770854189E+01, -7.302821608887127E+00, -2.852272406025369E-02,
2450087.393750000, A.D. 1996-Jan-04 21:27:00.0000, -3.527501794293650E+07,  1.432057907341801E+08, -3.176563755404949E+04, -3.036517193390963E+01, -7.303321121682427E+00, -2.851077010239234E-02,
2450087.394444444, A.D. 1996-Jan-04 21:28:00.0000, -3.527683985037867E+07,  1.432053525199275E+08, -3.176734784162045E+04, -3.036507613405948E+01, -7.303820631893821E+00, -2.849881554928579E-02,
2450087.395138889, A.D. 1996-Jan-04 21:29:00.0000, -3.527866175207209E+07,  1.432049142757043E+08, -3.176905741189420E+04, -3.036498030899167E+01, -7.304320139518550E+00, -2.848686040116810E-02,
2450087.395833333, A.D. 1996-Jan-04 21:30:00.0000, -3.528048364801524E+07,  1.432044760015108E+08, -3.177076626485586E+04, -3.036488445870642E+01, -7.304819644553856E+00, -2.847490465827285E-02,
2450087.396527778, A.D. 1996-Jan-04 21:31:00.0000, -3.528230553820663E+07,  1.432040376973470E+08, -3.177247440044582E+04, -3.036478858320396E+01, -7.305319146996978E+00, -2.846294832083718E-02,
2450087.397222222, A.D. 1996-Jan-04 21:32:00.0000, -3.528412742264473E+07,  1.432035993632132E+08, -3.177418181864172E+04, -3.036469268248454E+01, -7.305818646845152E+00, -2.845099138909646E-02,
2450087.397916667, A.D. 1996-Jan-04 21:33:00.0000, -3.528594930132802E+07,  1.432031609991095E+08, -3.177588851942122E+04, -3.036459675654838E+01, -7.306318144095622E+00, -2.843903386328339E-02,
2450087.398611111, A.D. 1996-Jan-04 21:34:00.0000, -3.528777117425500E+07,  1.432027226050360E+08, -3.177759450268745E+04, -3.036450080539571E+01, -7.306817638745628E+00, -2.842707574363423E-02,
2450087.399305556, A.D. 1996-Jan-04 21:35:00.0000, -3.528959304142416E+07,  1.432022841809929E+08, -3.177929976848513E+04, -3.036440482902676E+01, -7.307317130792407E+00, -2.841511703038524E-02,
2450087.400000000, A.D. 1996-Jan-04 21:36:00.0000, -3.529141490283398E+07,  1.432018457269803E+08, -3.178100431672484E+04, -3.036430882744178E+01, -7.307816620233199E+00, -2.840315772376867E-02,
2450087.400694444, A.D. 1996-Jan-04 21:37:00.0000, -3.529323675848295E+07,  1.432014072429985E+08, -3.178270814739168E+04, -3.036421280064097E+01, -7.308316107065247E+00, -2.839119782402300E-02,
2450087.401388889, A.D. 1996-Jan-04 21:38:00.0000, -3.529505860836956E+07,  1.432009687290475E+08, -3.178441126046330E+04, -3.036411674862460E+01, -7.308815591285788E+00, -2.837923733138137E-02,
2450087.402083333, A.D. 1996-Jan-04 21:39:00.0000, -3.529688045249228E+07,  1.432005301851276E+08, -3.178611365587264E+04, -3.036402067139288E+01, -7.309315072892066E+00, -2.836727624607871E-02,
2450087.402777778, A.D. 1996-Jan-04 21:40:00.0000, -3.529870229084962E+07,  1.432000916112388E+08, -3.178781533358991E+04, -3.036392456894605E+01, -7.309814551881318E+00, -2.835531456835039E-02,
2450087.403472222, A.D. 1996-Jan-04 21:41:00.0000, -3.530052412344006E+07,  1.431996530073814E+08, -3.178951629360020E+04, -3.036382844128435E+01, -7.310314028250783E+00, -2.834335229843266E-02,
2450087.404166667, A.D. 1996-Jan-04 21:42:00.0000, -3.530234595026207E+07,  1.431992143735555E+08, -3.179121653585136E+04, -3.036373228840800E+01, -7.310813501997703E+00, -2.833138943655911E-02,
2450087.404861111, A.D. 1996-Jan-04 21:43:00.0000, -3.530416777131416E+07,  1.431987757097612E+08, -3.179291606032848E+04, -3.036363611031724E+01, -7.311312973119319E+00, -2.831942598296644E-02,
2450087.405555556, A.D. 1996-Jan-04 21:44:00.0000, -3.530598958659480E+07,  1.431983370159988E+08, -3.179461486696452E+04, -3.036353990701231E+01, -7.311812441612869E+00, -2.830746193788691E-02,
2450087.406250000, A.D. 1996-Jan-04 21:45:00.0000, -3.530781139610250E+07,  1.431978982922683E+08, -3.179631295574456E+04, -3.036344367849344E+01, -7.312311907475593E+00, -2.829549730156034E-02,
2450087.406944444, A.D. 1996-Jan-04 21:46:00.0000, -3.530963319983572E+07,  1.431974595385699E+08, -3.179801032662392E+04, -3.036334742476087E+01, -7.312811370704734E+00, -2.828353207421808E-02,
2450087.407638889, A.D. 1996-Jan-04 21:47:00.0000, -3.531145499779296E+07,  1.431970207549039E+08, -3.179970697958022E+04, -3.036325114581484E+01, -7.313310831297530E+00, -2.827156625609684E-02,
2450087.408333333, A.D. 1996-Jan-04 21:48:00.0000, -3.531327678997271E+07,  1.431965819412702E+08, -3.180140291456133E+04, -3.036315484165557E+01, -7.313810289251220E+00, -2.825959984743109E-02,
2450087.409027778, A.D. 1996-Jan-04 21:49:00.0000, -3.531509857637346E+07,  1.431961430976692E+08, -3.180309813155979E+04, -3.036305851228329E+01, -7.314309744563049E+00, -2.824763284845622E-02,
2450087.409722222, A.D. 1996-Jan-04 21:50:00.0000, -3.531692035699368E+07,  1.431957042241009E+08, -3.180479263049364E+04, -3.036296215769828E+01, -7.314809197230252E+00, -2.823566525940890E-02,
2450087.410416667, A.D. 1996-Jan-04 21:51:00.0000, -3.531874213183187E+07,  1.431952653205656E+08, -3.180648641136289E+04, -3.036286577790074E+01, -7.315308647250074E+00, -2.822369708052186E-02,
2450087.411111111, A.D. 1996-Jan-04 21:52:00.0000, -3.532056390088652E+07,  1.431948263870633E+08, -3.180817947412282E+04, -3.036276937289091E+01, -7.315808094619751E+00, -2.821172831203267E-02,
2450087.411805556, A.D. 1996-Jan-04 21:53:00.0000, -3.532238566415612E+07,  1.431943874235943E+08, -3.180987181875110E+04, -3.036267294266903E+01, -7.316307539336528E+00, -2.819975895417270E-02,
2450087.412500000, A.D. 1996-Jan-04 21:54:00.0000, -3.532420742163914E+07,  1.431939484301586E+08, -3.181156344519556E+04, -3.036257648723536E+01, -7.316806981397642E+00, -2.818778900718222E-02,
2450087.413194444, A.D. 1996-Jan-04 21:55:00.0000, -3.532602917333408E+07,  1.431935094067566E+08, -3.181325435342640E+04, -3.036248000659010E+01, -7.317306420800333E+00, -2.817581847129391E-02,
2450087.413888889, A.D. 1996-Jan-04 21:56:00.0000, -3.532785091923943E+07,  1.431930703533882E+08, -3.181494454339892E+04, -3.036238350073353E+01, -7.317805857541844E+00, -2.816384734674315E-02,
2450087.414583333, A.D. 1996-Jan-04 21:57:00.0000, -3.532967265935366E+07,  1.431926312700537E+08, -3.181663401509076E+04, -3.036228696966584E+01, -7.318305291619414E+00, -2.815187563376487E-02,
2450087.415277778, A.D. 1996-Jan-04 21:58:00.0000, -3.533149439367528E+07,  1.431921921567532E+08, -3.181832276844978E+04, -3.036219041338732E+01, -7.318804723030286E+00, -2.813990333259486E-02,
2450087.415972222, A.D. 1996-Jan-04 21:59:00.0000, -3.533331612220276E+07,  1.431917530134870E+08, -3.182001080347598E+04, -3.036209383189818E+01, -7.319304151771697E+00, -2.812793044346940E-02,
2450087.416666667, A.D. 1996-Jan-04 22:00:00.0000, -3.533513784493461E+07,  1.431913138402551E+08, -3.182169812010974E+04, -3.036199722519865E+01, -7.319803577840888E+00, -2.811595696662117E-02,
2450087.417361111, A.D. 1996-Jan-04 22:01:00.0000, -3.533695956186929E+07,  1.431908746370577E+08, -3.182338471829891E+04, -3.036190059328899E+01, -7.320303001235103E+00, -2.810398290228822E-02,
2450087.418055556, A.D. 1996-Jan-04 22:02:00.0000, -3.533878127300529E+07,  1.431904354038950E+08, -3.182507059804350E+04, -3.036180393616945E+01, -7.320802421951578E+00, -2.809200825070501E-02,
